,10,11,12,13,14,15,16,17,18,19,1,20,21,22,23,24,25,26,27,28,29,2,30,31,32,33,34,35,36,37,38,39,3,40,4,5,6,7,8,9,,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU7,0.021963931,0.056331383,0.056957154,0.041970178,0.039170705,0.034684715,0.030609137,0.025493891,0.028076464,0.028195188,0.031703928,0.025135239,0.043560214,0.034019781,0.035033066,0.032629644,0.025206147,0.04137397,0.037335616,0.036274135,0.033522231,0.03027912,0.028915206,0.068739476,0.049330854,0.047923813,0.052412947,0.024514586,0.05275378,0.032442312,0.030637451,0.029264979,0.028332986,0.023774389,0.024728886,0.021403808,0.020251925,0.023702687,0.027788131,0.030368764,OTU7,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,uncultured_bacterium
OTU80,0.005004964,0.000471787,0.000513128,0.001393302,0.00120437,0.001595223,0.001624365,0.001427429,0.003817983,0.004133158,0.001389415,0.00420742,0.000869961,0.000740599,0.000573865,0.000664555,0.000585645,0.001106256,0.001022568,0.002055056,0.002199103,0.002219154,0.002466058,0.001473418,0.001560958,0.001971225,0.00250913,0.003493092,0.000512959,0.002370345,0.003945975,0.003945546,0.002503651,0.005192108,0.003861321,0.003667789,0.000623136,0.001530909,0.004141301,0.003273516,OTU80,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,uncultured,uncultured_bacterium
OTU70,0.003805427,0.004576335,0.006414094,0.007064287,0.0074843,0.00834074,0.00715736,0.005110198,0.004441328,0.003556438,0.004168246,0.003059942,0.022391151,0.020856228,0.0134175,0.017544248,0.011548913,0.01266663,0.012603743,0.012569298,0.011643971,0.004438308,0.009620335,0.007427231,0.006496339,0.009881726,0.009952884,0.010101646,0.014200864,0.008653187,0.011837926,0.011078885,0.002837471,0.009127179,0.003121919,0.001859016,0.002136467,0.002428338,0.004472605,0.006113193,OTU70,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,NA
OTU1213,4.13633E-05,0,0,0,0,0,0,0,0,0,0,2.73209E-05,2.07134E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45097E-05,0,0,0,OTU1213,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,uncultured_bacterium
OTU107,0.002647253,0.004481978,0.004318823,0.003251039,0.002208012,0.001823113,0.00284264,0.002369533,0.002882967,0.002851559,0.00614711,0.002185673,0.000455694,0.000286684,0.000163961,0.000199366,0.000327961,0.000221251,0.000142684,0.000334544,0.000422905,0.004931453,0.000460692,0.000330767,0.000321374,0.000512007,0.00036243,0.000314693,0.000431965,0.000314142,0.000545379,0.000287424,0.004923847,0.000546538,0.004929346,0.004672662,0.003471759,0.001900438,0.00260902,0.001853678,OTU107,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,uncultured_alpha_proteobacterium
OTU16,0.019730311,0.009058313,0.012528863,0.01579076,0.01852436,0.020396071,0.014213198,0.012247345,0.015271934,0.015763673,0.010189045,0.017102891,0.021811177,0.025658178,0.017379898,0.026183461,0.023636619,0.015902428,0.018311098,0.0185433,0.016944374,0.011046454,0.019809761,0.02646139,0.030369809,0.021376274,0.02525858,0.016489914,0.022165227,0.023246516,0.02271342,0.023202947,0.010890883,0.020987047,0.012569832,0.013113601,0.008946455,0.011244259,0.016316727,0.017629659,OTU16,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),Candidatus_Solibacter,uncultured_bacterium
OTU19,0.00483951,0.001273825,0.002266313,0.001075532,0.001290397,0.001367334,0.001725888,0.000885006,0.001116825,0.001377719,0.002399899,0.001721217,0.001118522,0.003105738,0.007432912,0.007797444,0.014875375,0.001714697,0.005184181,0.007407761,0.009473061,0.003304073,0.013902062,0.00255593,0.00353511,0.005785674,0.005743121,0.011391887,0.00237581,0.005197624,0.009239357,0.011000496,0.002837471,0.018472974,0.00271114,0.001105361,0.002448035,0.004064826,0.004182714,0.004141195,OTU19,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),uncultured,uncultured_bacterium
OTU236,0.00024818,4.71787E-05,0.000171043,0.000317771,0.000372781,0.000706456,0.000406091,0.000171292,0.000181809,0.00035244,0.000336828,0.000273209,4.14267E-05,4.77806E-05,5.46538E-05,0.000132911,2.34258E-05,5.53128E-05,0,0,5.63873E-05,0.000246573,0,0,2.29553E-05,5.12007E-05,8.36377E-05,0.000125877,2.69978E-05,8.56751E-05,6.41622E-05,0,0.000876278,0.000109308,0.000739402,0.000904386,0.000445097,0.00036953,0.000289891,0.0003944,OTU236,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,uncultured_alpha_proteobacterium
OTU2,0.042645599,0.014908473,0.011545369,0.012979712,0.012989992,0.014470956,0.018121827,0.028862624,0.017869202,0.014834513,0.009094354,0.04046227,0.061684411,0.073319318,0.063152429,0.045344793,0.053012556,0.08850047,0.080782859,0.065379469,0.07192196,0.00838347,0.058697596,0.06434929,0.060785529,0.083098664,0.075887256,0.075746609,0.065442765,0.080077679,0.063039364,0.071542421,0.008887962,0.06787998,0.007558331,0.006833141,0.0146437,0.019004382,0.035739429,0.037586275,OTU2,Bacteria,Acidobacteria,Acidobacteriia,Subgroup_2,uncultured_bacterium,uncultured_bacterium,uncultured_bacterium
OTU121,0.001199537,0.000188715,0.000342085,0.000782205,0.001290397,0.001139445,0.000406091,0.000456777,0.000857098,0.00054468,0.000168414,0.001475329,0.000372841,0.000645038,0.00087446,0.000642403,0.001358696,0.000885005,0.000903665,0.000860256,0.001184133,0.000147944,0.001002683,0.000751744,0.000734568,0.001024013,0.000836377,0.001699342,0.000404968,0.001113777,0.000802028,0.001280343,0.00066764,0.000929114,0.000328623,0.001205848,0.000267058,0.00021116,0.000786847,0.001104319,OTU121,Bacteria,Acidobacteria,Acidobacteriia,Subgroup_13,u_Subgroup_13,u_Subgroup_13,NA
